investor_ID,is_person
63492,False
63493,False
63494,False
63495,False
63496,False
63497,False
63498,False
63499,True
63500,True
63501,True
63502,True
63503,True
63504,True
63505,True
63506,True
63507,True
63508,True
63509,False
63510,False
63511,True
63512,True
63513,False
63514,False
63515,False
63516,False
63517,False
63518,False
63519,False
63520,False
63521,False
63522,True
63523,True
63524,True
63525,True
63526,True
63527,True
63528,True
63529,True
63530,False
63531,False
63532,False
63533,True
63534,True
63535,False
63536,False
63537,False
63538,False
63539,False
63540,False
63541,False
63542,False
63543,False
63544,False
63545,False
63546,False
63547,False
63548,True
63549,False
63550,False
63551,False
63552,False
63553,False
63554,True
63555,True
63556,True
63557,True
63558,True
63559,True
63560,False
63561,False
63562,False
63563,True
63564,True
63565,True
63566,False
63567,False
63568,False
63569,False
63570,False
63571,False
63572,False
63573,False
63574,True
63575,True
63576,True
63577,True
63578,False
63579,False
63580,False
63581,False
63582,False
63583,False
63584,False
63585,False
63586,False
63587,False
63588,False
63589,False
63590,False
63591,False
63592,False
63593,False
63594,False
63595,False
63596,False
63597,False
63598,False
63599,False
63600,True
63601,True
63602,True
63603,True
63604,True
63605,True
63606,True
63607,True
63608,True
63609,True
63610,False
63611,False
63612,False
63613,True
63614,False
63615,False
63616,False
63617,False
63618,False
63619,True
63620,False
63621,False
63622,False
63623,False
63624,False
63625,False
63626,False
63627,True
63628,True
63629,True
63630,False
63631,False
63632,False
63633,False
63634,False
63635,False
63636,True
63637,True
63638,True
63639,True
63640,True
63641,True
63642,True
63643,True
63644,True
63645,True
63646,False
63647,False
63648,False
63649,False
63650,False
63651,False
63652,False
63653,False
63654,False
63655,False
63656,False
63657,False
63658,False
63659,False
63660,False
63661,False
63662,False
63663,True
63664,False
63665,False
63666,False
63667,False
63668,False
63669,False
63670,True
63671,True
63672,False
63673,False
63674,False
63675,False
63676,False
63677,False
63678,False
63679,False
63680,False
63681,False
63682,False
63683,False
63684,False
63685,False
63686,False
63687,True
63688,True
63689,False
63690,False
63691,False
63692,False
63693,False
63694,False
63695,False
63696,False
63697,False
63698,False
63699,False
63700,False
63701,False
63702,False
63703,False
63704,False
63705,False
63706,False
63707,False
63708,False
63709,False
63710,False
63711,False
63712,False
63713,False
63714,True
63715,True
63716,True
63717,True
63718,True
63719,True
63720,True
63721,True
63722,True
63723,True
63724,True
63725,True
63726,True
63727,True
63728,True
63729,True
63730,False
63731,False
63732,False
63733,False
63734,False
63735,False
63736,False
63737,False
63738,False
63739,False
63740,False
63741,True
63742,False
63743,False
63744,False
63745,False
63746,False
63747,False
63748,False
63749,False
63750,False
63751,False
63752,False
63753,False
63754,False
63755,False
63756,False
63757,True
63758,True
63759,True
63760,True
63761,True
63762,True
63763,True
63764,False
63765,False
63766,False
63767,False
63768,False
63769,False
63770,False
63771,False
63772,False
63773,False
63774,False
63775,False
63776,True
63777,False
63778,False
63779,False
63780,False
63781,True
63782,True
63783,False
63784,False
63785,True
63786,False
63787,False
63788,False
63789,False
63790,False
63791,False
63792,False
63793,False
63794,False
63795,False
63796,False
63797,False
63798,False
63799,False
63800,False
63801,False
63802,False
63803,False
63804,False
63805,False
63806,False
63807,False
63808,False
63809,False
63810,False
63811,False
63812,False
63813,False
63814,True
63815,True
63816,True
63817,True
63818,True
63819,True
63820,True
63821,True
63822,True
63823,True
63824,True
63825,True
63826,True
63827,True
63828,True
63829,True
63830,False
63831,False
63832,False
63833,False
63834,False
63835,True
63836,True
63837,False
63838,False
63839,False
63840,False
63841,False
63842,False
63843,False
63844,False
63845,False
63846,False
63847,False
63848,False
63849,False
63850,True
63851,False
63852,False
63853,False
63854,False
63855,False
63856,False
63857,False
63858,False
63859,False
63860,False
63861,True
63862,False
63863,False
63864,False
63865,False
63866,False
63867,False
63868,False
63869,True
63870,False
63871,False
63872,False
63873,False
63874,False
63875,False
63876,False
63877,False
63878,False
63879,False
63880,False
63881,True
63882,True
63883,True
63884,True
63885,True
63886,False
63887,False
63888,False
63889,False
63890,False
63891,False
63892,False
63893,False
63894,False
63895,False
63896,False
63897,False
63898,False
63899,False
63900,False
63901,False
63902,False
63903,False
63904,True
63905,True
63906,True
63907,True
63908,True
63909,True
63910,True
63911,True
63912,True
63913,True
63914,True
63915,True
63916,True
63917,True
63918,True
63919,True
63920,True
63921,False
63922,False
63923,False
63924,True
63925,True
63926,False
63927,False
63928,False
63929,True
63930,False
63931,False
63932,False
63933,False
63934,False
63935,False
63936,False
63937,False
63938,False
63939,False
63940,False
63941,False
63942,False
63943,False
63944,False
63945,False
63946,True
63947,True
63948,True
63949,True
63950,True
63951,True
63952,True
63953,True
63954,True
63955,False
63956,False
63957,True
63958,True
63959,False
63960,False
63961,False
63962,False
63963,False
63964,False
63965,False
63966,False
63967,False
63968,False
63969,True
63970,True
63971,True
63972,False
63973,False
63974,False
63975,False
63976,False
63977,False
63978,True
63979,False
63980,False
63981,False
63982,True
63983,True
63984,True
63985,False
63986,True
63987,True
63988,True
63989,True
63990,False
63991,False
63992,False
63993,False
63994,False
63995,False
63996,False
63997,False
63998,False
63999,False
64000,True
64001,True
64002,True
64003,True
64004,True
64005,True
64006,False
64007,False
64008,False
64009,False
64010,False
64011,False
64012,False
64013,False
64014,False
64015,False
64016,False
64017,False
64018,True
64019,False
64020,True
64021,True
64022,True
64023,True
64024,False
64025,False
64026,False
64027,False
64028,False
64029,True
64030,False
64031,False
64032,False
64033,False
64034,False
64035,False
64036,False
64037,False
64038,False
64039,False
64040,False
64041,False
64042,True
64043,False
64044,False
64045,False
64046,False
64047,False
64048,False
64049,False
64050,False
64051,False
64052,False
64053,False
64054,False
64055,False
64056,False
64057,False
64058,False
64059,False
64060,False
64061,False
64062,True
64063,True
64064,True
64065,True
64066,True
64067,True
64068,True
64069,True
64070,False
64071,False
64072,False
64073,False
64074,False
64075,True
64076,False
64077,False
64078,False
64079,False
64080,False
64081,False
64082,True
64083,False
64084,False
64085,False
64086,False
64087,False
64088,False
64089,False
64090,False
64091,False
64092,False
64093,False
64094,False
64095,False
64096,True
64097,False
64098,False
64099,False
64100,False
64101,True
64102,True
64103,False
64104,False
64105,True
64106,True
64107,True
64108,True
64109,False
64110,False
64111,False
64112,True
64113,False
64114,False
64115,False
64116,False
64117,False
64118,False
64119,False
64120,False
64121,False
64122,False
64123,False
64124,False
64125,False
64126,False
64127,False
64128,False
64129,False
64130,False
64131,False
64132,False
64133,False
64134,False
64135,False
64136,False
64137,False
64138,False
64139,True
64140,True
64141,True
64142,True
64143,True
64144,True
64145,True
64146,True
64147,True
64148,True
64149,True
64150,True
64151,True
64152,True
64153,True
64154,True
64155,True
64156,False
64157,False
64158,False
64159,False
64160,False
64161,False
64162,False
64163,True
64164,True
64165,True
64166,False
64167,False
64168,False
64169,True
64170,False
64171,False
64172,False
64173,False
64174,False
64175,False
64176,False
64177,False
64178,False
64179,False
64180,False
64181,False
64182,False
64183,False
64184,False
64185,True
64186,True
64187,True
64188,True
64189,True
64190,True
64191,True
64192,True
64193,True
64194,True
64195,True
64196,True
64197,True
64198,False
64199,False
64200,True
64201,True
64202,True
64203,True
64204,True
64205,True
64206,True
64207,True
64208,True
64209,True
64210,True
64211,True
64212,False
64213,False
64214,True
64215,True
64216,False
64217,False
64218,False
64219,False
64220,False
64221,False
64222,False
64223,False
64224,True
64225,True
64226,True
64227,False
64228,False
64229,True
64230,False
64231,False
64232,False
64233,False
64234,False
64235,False
64236,False
64237,False
64238,False
64239,False
64240,False
64241,False
64242,False
64243,False
64244,False
64245,False
64246,False
64247,False
64248,False
64249,False
64250,False
64251,False
64252,False
64253,False
64254,False
64255,False
64256,False
64257,False
64258,False
64259,False
64260,False
64261,False
64262,False
64263,False
64264,False
64265,False
64266,False
64267,False
64268,False
64269,False
64270,False
64271,False
64272,False
64273,False
64274,False
64275,False
64276,False
64277,False
64278,False
64279,False
64280,False
64281,False
64282,False
64283,False
64284,False
64285,False
64286,False
64287,False
64288,False
64289,False
64290,False
64291,False
64292,False
64293,True
64294,True
64295,True
64296,True
64297,True
64298,True
64299,True
64300,True
64301,True
64302,True
64303,True
64304,True
64305,True
64306,True
64307,True
64308,True
64309,True
64310,True
64311,True
64312,True
64313,True
64314,True
64315,True
64316,True
64317,True
64318,True
64319,True
64320,True
64321,True
64322,True
64323,True
64324,True
64325,True
64326,True
64327,True
64328,True
64329,True
64330,True
64331,True
64332,True
64333,True
64334,True
64335,True
64336,True
64337,True
64338,True
64339,True
64340,True
64341,True
64342,True
64343,True
64344,True
64345,False
64346,False
64347,False
64348,False
64349,False
64350,False
64351,False
64352,False
64353,False
64354,False
64355,True
64356,True
64357,False
64358,False
64359,False
64360,True
64361,True
64362,True
64363,False
64364,False
64365,False
64366,False
64367,False
64368,False
64369,True
64370,False
64371,False
64372,False
64373,False
64374,True
64375,True
64376,False
64377,True
64378,False
64379,True
64380,True
64381,True
64382,False
64383,False
64384,True
64385,False
64386,False
64387,False
64388,False
64389,False
64390,False
64391,False
64392,False
64393,False
64394,False
64395,True
64396,True
64397,False
64398,False
64399,False
64400,False
64401,False
64402,False
64403,True
64404,True
64405,True
64406,True
64407,True
64408,True
64409,True
64410,False
64411,False
64412,False
64413,True
64414,False
64415,False
64416,False
64417,False
64418,False
64419,True
64420,False
64421,False
64422,False
64423,False
64424,False
64425,True
64426,True
64427,False
64428,False
64429,False
64430,False
64431,False
64432,False
64433,False
64434,False
64435,False
64436,False
64437,False
64438,False
64439,False
64440,False
64441,True
64442,False
64443,True
64444,False
64445,False
64446,False
64447,False
64448,False
64449,False
64450,True
64451,True
64452,True
64453,False
64454,True
64455,True
64456,False
64457,False
64458,False
64459,False
64460,False
64461,False
64462,False
64463,False
64464,False
64465,False
64466,False
64467,True
64468,True
64469,False
64470,False
64471,False
64472,False
64473,False
64474,False
64475,False
64476,False
64477,False
64478,False
64479,False
64480,False
64481,False
64482,False
64483,False
64484,False
64485,False
64486,True
64487,True
64488,True
64489,True
64490,True
64491,True
64492,True
64493,True
64494,True
64495,True
64496,True
64497,True
64498,True
64499,True
64500,True
64501,True
64502,True
64503,True
64504,False
64505,False
64506,False
64507,False
64508,False
64509,False
64510,False
64511,False
64512,False
64513,False
64514,False
64515,False
64516,False
64517,False
64518,False
64519,False
64520,False
64521,False
64522,False
64523,False
64524,False
64525,False
64526,False
64527,False
64528,False
64529,False
64530,False
64531,False
64532,False
64533,False
64534,False
64535,False
64536,False
64537,False
64538,False
64539,True
64540,True
64541,True
64542,True
64543,False
64544,False
64545,False
64546,False
64547,False
64548,False
64549,True
64550,True
64551,False
64552,True
64553,False
64554,True
64555,False
64556,True
64557,False
64558,False
64559,False
64560,False
64561,False
64562,False
64563,False
64564,False
64565,False
64566,True
64567,True
64568,True
64569,True
64570,True
64571,True
64572,True
64573,True
64574,True
64575,True
64576,True
64577,True
64578,True
64579,True
64580,True
64581,True
64582,True
64583,True
64584,False
64585,False
64586,False
64587,True
64588,False
64589,False
64590,False
64591,True
64592,True
64593,False
64594,False
64595,False
64596,False
64597,False
64598,True
64599,False
64600,True
64601,True
64602,True
64603,False
64604,False
64605,True
64606,False
64607,False
64608,False
64609,True
64610,False
64611,True
64612,False
64613,False
64614,False
64615,False
64616,False
64617,True
64618,False
64619,False
64620,True
64621,True
64622,False
64623,False
64624,True
64625,True
64626,True
64627,False
64628,True
64629,False
64630,False
64631,False
64632,True
64633,False
64634,False
64635,False
64636,False
64637,False
64638,False
64639,False
64640,False
64641,False
64642,False
64643,False
64644,False
64645,False
64646,False
64647,False
64648,False
64649,False
64650,True
64651,True
64652,True
64653,True
64654,True
64655,True
64656,True
64657,True
64658,True
64659,True
64660,True
64661,True
64662,True
64663,True
64664,True
64665,True
64666,True
64667,False
64668,True
64669,False
64670,True
64671,True
64672,False
64673,False
64674,True
64675,True
64676,False
64677,False
64678,False
64679,True
64680,False
64681,False
64682,False
64683,False
64684,False
64685,True
64686,True
64687,True
64688,True
64689,False
64690,False
64691,False
64692,False
64693,False
64694,False
64695,True
64696,True
64697,True
64698,True
64699,True
64700,False
64701,False
64702,False
64703,False
64704,False
64705,False
64706,False
64707,False
64708,False
64709,False
64710,False
64711,False
64712,True
64713,True
64714,False
64715,False
64716,False
64717,False
64718,False
64719,False
64720,False
64721,False
64722,False
64723,False
64724,False
64725,False
64726,False
64727,False
64728,False
64729,False
64730,False
64731,False
64732,True
64733,True
64734,True
64735,True
64736,True
64737,True
64738,True
64739,True
64740,True
64741,True
64742,True
64743,True
64744,True
64745,True
64746,False
64747,False
64748,False
64749,True
64750,False
64751,False
64752,True
64753,True
64754,True
64755,True
64756,True
64757,True
64758,False
64759,False
64760,False
64761,False
64762,False
64763,True
64764,False
64765,False
64766,False
64767,False
64768,False
64769,False
64770,False
64771,False
64772,False
64773,True
64774,True
64775,True
64776,True
64777,True
64778,False
64779,False
64780,True
64781,False
64782,False
64783,False
64784,False
64785,False
64786,False
64787,False
64788,True
64789,False
64790,False
64791,True
64792,False
64793,False
64794,True
64795,False
64796,False
64797,True
64798,True
64799,False
64800,True
64801,False
64802,True
64803,False
64804,False
64805,False
64806,True
64807,False
64808,False
64809,False
64810,False
64811,False
64812,False
64813,False
64814,False
64815,False
64816,False
64817,True
64818,True
64819,True
64820,True
64821,True
64822,True
64823,True
64824,True
64825,True
64826,True
64827,True
64828,True
64829,True
64830,True
64831,True
64832,True
64833,True
64834,True
64835,True
64836,True
64837,True
64838,True
64839,True
64840,True
64841,True
64842,True
64843,False
64844,False
64845,True
64846,True
64847,False
64848,False
64849,False
64850,False
64851,False
64852,False
64853,True
64854,False
64855,False
64856,False
64857,False
64858,False
64859,False
64860,False
64861,False
64862,False
64863,False
64864,False
64865,False
64866,False
64867,False
64868,False
64869,False
64870,True
64871,True
64872,True
64873,True
64874,False
64875,False
64876,True
64877,False
64878,False
64879,False
64880,True
64881,True
64882,False
64883,False
64884,False
64885,False
64886,False
64887,False
64888,False
64889,False
64890,False
64891,True
64892,True
64893,True
64894,True
64895,True
64896,True
64897,False
64898,False
64899,False
64900,False
64901,False
64902,False
64903,True
64904,True
64905,True
64906,True
64907,True
64908,True
64909,True
64910,True
64911,True
64912,True
64913,True
64914,True
64915,True
64916,True
64917,True
64918,False
64919,False
64920,False
64921,False
64922,False
64923,False
64924,False
64925,False
64926,False
64927,False
64928,False
64929,False
64930,True
64931,False
64932,True
64933,True
64934,True
64935,False
64936,False
64937,False
64938,False
64939,False
64940,False
64941,False
64942,False
64943,False
64944,False
64945,False
64946,False
64947,False
64948,False
64949,False
64950,False
64951,False
64952,False
64953,False
64954,True
64955,True
64956,True
64957,True
64958,True
64959,True
64960,False
64961,False
64962,False
64963,False
64964,False
64965,False
64966,False
64967,False
64968,False
64969,False
64970,False
64971,False
64972,False
64973,False
64974,False
64975,False
64976,False
64977,False
64978,False
64979,True
64980,True
64981,True
64982,True
64983,True
64984,True
64985,True
64986,True
64987,True
64988,True
64989,True
64990,True
64991,True
64992,True
64993,True
64994,True
64995,True
64996,True
64997,True
64998,True
64999,True
65000,True
65001,True
65002,True
65003,True
65004,True
65005,True
65006,True
65007,True
65008,True
65009,True
65010,False
65011,True
65012,True
65013,True
65014,True
65015,True
65016,False
65017,False
65018,False
65019,False
65020,True
65021,True
65022,True
65023,True
65024,True
65025,False
65026,False
65027,False
65028,False
65029,False
65030,True
65031,False
65032,True
65033,False
65034,True
65035,False
65036,False
65037,False
65038,False
65039,False
65040,False
65041,False
65042,False
65043,False
65044,True
65045,True
65046,False
65047,False
65048,False
65049,False
65050,False
65051,False
65052,True
65053,False
65054,True
65055,False
65056,False
65057,False
65058,False
65059,True
65060,False
65061,False
65062,False
65063,False
65064,False
65065,False
65066,False
65067,True
65068,False
65069,False
65070,False
65071,False
65072,False
65073,False
65074,False
65075,False
65076,False
65077,False
65078,False
65079,False
65080,False
65081,False
65082,False
65083,False
65084,False
65085,True
65086,True
65087,True
65088,True
65089,True
65090,True
65091,True
65092,True
65093,True
65094,True
65095,True
65096,True
65097,True
65098,True
65099,True
65100,True
65101,True
65102,True
65103,True
65104,True
65105,False
65106,True
65107,False
65108,True
65109,True
65110,False
65111,False
65112,False
65113,True
65114,True
65115,True
65116,False
65117,False
65118,False
65119,False
65120,False
65121,False
65122,False
65123,False
65124,False
65125,True
65126,True
65127,True
65128,True
65129,False
65130,False
65131,False
65132,False
65133,False
65134,False
65135,False
65136,False
65137,True
65138,True
65139,False
65140,False
65141,False
65142,False
65143,False
65144,False
65145,False
65146,True
65147,True
65148,True
65149,False
65150,False
65151,False
65152,False
65153,False
65154,True
65155,False
65156,False
65157,False
65158,False
65159,False
65160,False
65161,False
65162,False
65163,False
65164,False
65165,True
65166,False
65167,False
65168,False
65169,False
65170,False
65171,False
65172,False
65173,False
65174,False
65175,False
65176,True
65177,True
65178,False
65179,False
65180,False
65181,False
65182,False
65183,False
65184,False
65185,False
65186,False
65187,False
65188,True
65189,True
65190,True
65191,True
65192,True
65193,True
65194,True
65195,True
65196,True
65197,True
65198,True
65199,True
65200,True
65201,True
65202,True
65203,True
65204,True
65205,True
65206,True
65207,True
65208,True
65209,False
65210,False
65211,False
65212,False
65213,False
65214,True
65215,False
65216,False
65217,False
65218,False
65219,False
65220,False
65221,False
65222,False
65223,True
65224,False
65225,False
65226,False
65227,False
65228,False
65229,False
65230,False
65231,True
65232,True
65233,True
65234,True
65235,True
65236,True
65237,True
65238,False
65239,False
65240,False
65241,False
65242,True
65243,True
65244,True
65245,False
65246,False
65247,False
65248,False
65249,False
65250,True
65251,True
65252,True
65253,False
65254,False
65255,False
65256,False
65257,True
65258,False
65259,False
65260,False
65261,False
65262,False
65263,False
65264,False
65265,False
65266,True
65267,False
65268,False
65269,False
65270,False
65271,False
65272,False
65273,False
65274,False
65275,False
65276,False
65277,True
65278,False
65279,False
65280,False
65281,True
65282,True
65283,True
65284,True
65285,True
65286,False
65287,False
65288,False
65289,False
65290,True
65291,True
65292,True
65293,True
65294,True
65295,True
65296,False
65297,False
65298,False
65299,True
65300,True
65301,True
65302,False
65303,False
65304,False
65305,True
65306,True
65307,True
65308,False
65309,False
65310,False
65311,False
65312,False
65313,False
65314,False
65315,False
65316,False
65317,False
65318,False
65319,False
65320,True
65321,True
65322,True
65323,True
65324,True
65325,True
65326,True
65327,True
65328,False
65329,False
65330,False
65331,False
65332,False
65333,False
65334,True
65335,True
65336,False
65337,True
65338,True
65339,False
65340,False
65341,False
65342,False
65343,False
65344,False
65345,False
65346,False
65347,False
65348,False
65349,True
65350,False
65351,False
65352,False
65353,False
65354,False
65355,False
65356,False
65357,False
65358,False
65359,True
65360,False
65361,False
65362,False
65363,False
65364,False
65365,False
65366,True
65367,True
65368,True
65369,True
65370,True
65371,True
65372,True
65373,True
65374,True
65375,False
65376,False
65377,False
65378,False
65379,False
65380,False
65381,False
65382,False
65383,False
65384,False
65385,False
65386,False
65387,False
65388,False
65389,False
65390,False
65391,False
65392,True
65393,False
65394,False
65395,False
65396,False
65397,False
65398,False
65399,False
65400,True
65401,True
65402,False
65403,False
65404,True
65405,True
65406,True
65407,False
65408,False
65409,False
65410,False
65411,False
65412,False
65413,False
65414,False
65415,False
65416,False
65417,False
65418,False
65419,False
65420,False
65421,False
65422,False
65423,False
65424,False
65425,False
65426,False
65427,False
65428,False
65429,False
65430,False
65431,False
65432,False
65433,False
65434,False
65435,False
65436,False
65437,False
65438,False
65439,False
65440,False
65441,False
65442,False
65443,False
65444,False
65445,False
65446,False
65447,False
65448,False
65449,False
65450,False
65451,False
65452,False
65453,False
65454,False
65455,False
65456,False
65457,False
65458,False
65459,True
65460,True
65461,True
65462,True
65463,True
65464,True
65465,True
65466,True
65467,True
65468,True
65469,True
65470,True
65471,True
65472,True
65473,True
65474,True
65475,True
65476,True
65477,True
65478,True
65479,True
65480,True
65481,True
65482,True
65483,True
65484,True
65485,True
65486,True
65487,True
65488,True
65489,True
65490,True
65491,True
65492,True
65493,True
65494,True
65495,True
65496,True
65497,True
65498,True
65499,True
65500,True
65501,True
65502,True
65503,True
65504,True
65505,True
65506,True
65507,True
65508,True
65509,True
65510,True
65511,True
65512,True
65513,True
65514,True
65515,True
65516,True
65517,True
65518,True
65519,True
65520,True
65521,True
65522,True
65523,True
65524,True
65525,True
65526,True
65527,True
65528,True
65529,True
65530,True
65531,True
65532,True
65533,True
65534,True
65535,True
65536,True
65537,True
65538,True
65539,True
65540,True
65541,True
65542,True
65543,True
65544,True
65545,True
65546,True
65547,True
65548,True
65549,True
65550,True
65551,True
65552,True
65553,True
65554,True
65555,True
65556,True
65557,True
65558,True
65559,True
65560,True
65561,True
65562,True
65563,True
65564,True
65565,True
65566,True
65567,True
65568,False
65569,False
65570,False
65571,False
65572,True
65573,False
65574,False
65575,False
65576,False
65577,False
65578,False
65579,False
65580,False
65581,False
65582,False
65583,False
65584,False
65585,True
65586,True
65587,True
65588,True
65589,True
65590,True
65591,True
65592,True
65593,True
65594,False
65595,False
65596,False
65597,True
65598,True
65599,True
65600,True
65601,True
65602,True
65603,False
65604,True
65605,False
65606,False
65607,False
65608,False
65609,False
65610,False
65611,False
65612,False
65613,True
65614,True
65615,True
65616,True
65617,True
65618,True
65619,False
65620,False
65621,False
65622,False
65623,True
65624,False
65625,False
65626,False
65627,False
65628,True
65629,False
65630,False
65631,False
65632,True
65633,True
65634,True
65635,True
65636,False
65637,False
65638,False
65639,False
65640,False
65641,False
65642,True
65643,False
65644,False
65645,False
65646,False
65647,False
65648,False
65649,False
65650,False
65651,False
65652,False
65653,True
65654,True
65655,True
65656,True
65657,True
65658,False
65659,False
65660,True
65661,True
65662,False
65663,False
65664,False
65665,False
65666,False
65667,False
65668,False
65669,False
65670,False
65671,False
65672,False
65673,False
65674,False
65675,False
65676,False
65677,False
65678,False
65679,False
65680,False
65681,True
65682,False
65683,False
65684,False
65685,True
65686,True
65687,True
65688,False
65689,False
65690,False
65691,False
65692,False
65693,True
65694,True
65695,False
65696,False
65697,True
65698,False
65699,False
65700,False
65701,False
65702,False
65703,False
65704,False
65705,False
65706,False
65707,False
65708,False
65709,False
65710,False
65711,False
65712,False
65713,False
65714,False
65715,False
65716,False
65717,False
65718,False
65719,True
65720,True
65721,True
65722,True
65723,True
65724,True
65725,True
65726,True
65727,True
65728,True
65729,True
65730,True
65731,True
65732,True
65733,True
65734,True
65735,True
65736,True
65737,True
65738,True
65739,False
65740,False
65741,False
65742,False
65743,False
65744,True
65745,True
65746,True
65747,True
65748,True
65749,True
65750,True
65751,False
65752,False
65753,False
65754,True
65755,False
65756,True
65757,False
65758,False
65759,False
65760,False
65761,False
65762,True
65763,True
65764,False
65765,False
65766,True
65767,True
65768,True
65769,True
65770,True
65771,False
65772,True
65773,True
65774,False
65775,True
65776,False
65777,True
65778,True
65779,True
65780,False
65781,False
65782,False
65783,False
65784,False
65785,False
65786,False
65787,False
65788,False
65789,False
65790,False
65791,False
65792,False
65793,False
65794,False
65795,False
65796,False
65797,False
65798,False
65799,False
65800,False
65801,False
65802,False
65803,False
65804,False
65805,True
65806,True
65807,True
65808,True
65809,True
65810,True
65811,True
65812,True
65813,True
65814,True
65815,True
65816,True
65817,True
65818,True
65819,True
65820,False
65821,False
65822,True
65823,True
65824,False
65825,True
65826,True
65827,True
65828,False
65829,False
65830,True
65831,True
65832,False
65833,False
65834,False
65835,False
65836,False
65837,True
65838,False
65839,False
65840,True
65841,True
65842,False
65843,False
65844,False
65845,False
65846,False
65847,False
65848,False
65849,False
65850,False
65851,True
65852,True
65853,True
65854,True
65855,True
65856,True
65857,True
65858,True
65859,True
65860,True
65861,False
65862,False
65863,False
65864,True
65865,False
65866,False
65867,True
65868,False
65869,True
65870,False
65871,False
65872,False
65873,True
65874,True
65875,False
65876,True
65877,True
65878,False
65879,False
65880,False
65881,False
65882,False
65883,True
65884,False
65885,False
65886,False
65887,False
65888,False
65889,False
65890,False
65891,False
65892,False
65893,False
65894,False
65895,False
65896,False
65897,False
65898,True
65899,False
65900,False
65901,True
65902,True
65903,True
65904,False
65905,False
65906,False
65907,False
65908,False
65909,False
65910,False
65911,False
65912,False
65913,False
65914,False
65915,False
65916,False
65917,False
65918,False
65919,False
65920,False
65921,False
65922,False
65923,True
65924,True
65925,True
65926,True
65927,True
65928,True
65929,True
65930,True
65931,True
65932,True
65933,True
65934,True
65935,True
65936,True
65937,True
65938,False
65939,False
65940,False
65941,False
65942,False
65943,False
65944,False
65945,False
65946,False
65947,False
65948,False
65949,False
65950,False
65951,False
65952,False
65953,True
65954,True
65955,True
65956,True
65957,True
65958,True
65959,True
65960,True
65961,True
65962,True
65963,True
65964,True
65965,True
65966,True
65967,False
65968,False
65969,True
65970,True
65971,True
65972,True
65973,True
65974,False
65975,False
65976,False
65977,False
65978,True
65979,True
65980,True
65981,True
65982,True
65983,True
65984,True
65985,True
65986,True
65987,True
65988,False
65989,False
65990,False
65991,False
65992,False
65993,False
65994,False
65995,False
65996,False
65997,False
65998,True
65999,False
66000,False
66001,False
66002,False
66003,True
66004,False
66005,False
66006,False
66007,False
66008,False
66009,False
66010,False
66011,True
66012,True
66013,True
66014,False
66015,False
66016,False
66017,False
66018,True
66019,False
66020,False
66021,False
66022,False
66023,False
66024,False
66025,False
66026,False
66027,False
66028,False
66029,False
66030,False
66031,False
66032,False
66033,False
66034,True
66035,True
66036,True
66037,True
66038,True
66039,False
66040,False
66041,False
66042,True
66043,False
66044,False
66045,False
66046,False
66047,False
66048,False
66049,False
66050,False
66051,True
66052,True
66053,True
66054,True
66055,True
66056,True
66057,True
66058,True
66059,True
66060,True
66061,True
66062,True
66063,True
66064,True
66065,True
66066,True
66067,False
66068,False
66069,False
66070,False
66071,True
66072,True
66073,True
66074,False
66075,False
66076,True
66077,False
66078,False
66079,False
66080,True
66081,False
66082,False
66083,False
66084,False
66085,False
66086,False
66087,False
66088,True
66089,True
66090,True
66091,False
66092,False
66093,False
66094,True
66095,False
66096,True
66097,False
66098,False
66099,False
66100,False
66101,False
66102,False
66103,False
66104,True
66105,True
66106,True
66107,True
66108,True
66109,True
66110,True
66111,True
66112,True
66113,True
66114,True
66115,True
66116,True
66117,True
66118,True
66119,True
66120,True
66121,False
66122,False
66123,True
66124,True
66125,False
66126,False
66127,False
66128,True
66129,True
66130,True
66131,True
66132,True
66133,False
66134,False
66135,False
66136,False
66137,False
66138,False
66139,False
66140,False
66141,True
66142,True
66143,True
66144,True
66145,False
66146,True
66147,True
66148,True
66149,False
66150,False
66151,False
66152,False
66153,False
66154,False
66155,False
66156,False
66157,False
66158,False
66159,False
66160,False
66161,False
66162,False
66163,False
66164,False
66165,False
66166,False
66167,False
66168,False
66169,False
66170,True
66171,True
66172,True
66173,True
66174,True
66175,True
66176,True
66177,True
66178,True
66179,True
66180,True
66181,True
66182,True
66183,True
66184,True
66185,False
66186,False
66187,False
66188,False
66189,True
66190,False
66191,False
66192,False
66193,True
66194,True
66195,True
66196,True
66197,True
66198,False
66199,False
66200,False
66201,False
66202,False
66203,False
66204,False
66205,True
66206,True
66207,True
66208,True
66209,True
66210,False
66211,False
66212,False
66213,False
66214,True
66215,True
66216,True
66217,True
66218,False
66219,False
66220,False
66221,False
66222,False
66223,False
66224,False
66225,False
66226,False
66227,False
66228,True
66229,True
66230,False
66231,False
66232,False
66233,False
66234,False
66235,False
66236,False
66237,False
66238,False
66239,False
66240,False
66241,False
66242,False
66243,False
66244,False
66245,False
66246,False
66247,False
66248,True
66249,True
66250,False
66251,False
66252,False
66253,False
66254,True
66255,True
66256,True
66257,True
66258,True
66259,False
66260,False
66261,False
66262,False
66263,True
66264,True
66265,True
66266,True
66267,False
66268,False
66269,False
66270,False
66271,False
66272,False
66273,True
66274,True
66275,True
66276,True
66277,True
66278,True
66279,False
66280,False
66281,False
66282,False
66283,False
66284,False
66285,False
66286,False
66287,False
66288,False
66289,False
