acquirer_ID,acquired_ID,date,price,currency
57204,55212,2008-05-02,6030000.0,USD
57216,50582,2010-05-06,,USD
57216,6997,2010-05-06,,USD
57216,54311,2008-12-17,60060000.0,USD
57247,52081,2011-05-31,,USD
57247,30446,2012-01-01,,USD
57277,51905,2009-11-12,11500000.0,USD
57285,18011,2011-01-01,,USD
57328,56461,2011-01-07,,USD
57371,58122,2012-07-02,,USD
57371,58123,2007-09-11,,USD
57415,51240,2009-01-06,,USD
57447,51914,2013-10-07,600000000.0,USD
57447,20813,2011-08-15,3000000000.0,USD
57447,54795,2011-02-01,,USD
57472,7807,2010-09-09,,USD
57478,29195,2012-03-16,,USD
57478,57444,2001-02-06,,USD
57504,36395,2008-07-01,,USD
57541,52407,2009-03-04,,USD
57541,54089,2008-09-04,,USD
57549,54367,2009-08-26,16340000.0,USD
57549,56855,2010-04-09,78250000.0,USD
57549,56896,2010-10-22,6500000.0,USD
57571,52526,2009-03-30,,USD
57571,21600,2010-01-01,,USD
57580,2151,2010-01-13,,USD
57618,55497,2008-09-08,55470000.0,USD
57620,50851,2013-08-07,,USD
57620,57588,2009-09-03,,USD
57622,55286,2010-02-18,,USD
57628,16592,2011-02-25,,USD
57649,10101,2008-09-05,,USD
57674,50892,2007-12-19,92700000.0,USD
57674,47474,2006-10-10,3000000.0,USD
57725,49468,2009-01-06,,USD
57763,52884,2011-09-22,18400000000.0,USD
57776,53594,2012-02-17,,USD
57798,50921,2011-12-20,,USD
57831,49736,2006-07-06,1300000000.0,USD
57848,6541,2010-08-09,,USD
57881,38545,2011-06-28,,USD
57900,53429,2007-12-07,,USD
57900,43671,2009-06-05,,USD
57902,52831,2008-10-01,,USD
57902,54039,2005-01-01,270000000.0,USD
57902,54898,2000-03-07,21000000000.0,USD
57902,42587,2002-01-07,45000000.0,USD
57920,49594,2008-07-01,,USD
57938,51657,2012-04-04,,USD
57939,55307,2010-10-26,,USD
57964,46008,2008-05-01,10580000.0,USD
57979,53074,2008-06-27,39000000.0,USD
57982,51917,2011-10-27,164000000.0,USD
57982,23853,2008-07-15,585890000.0,USD
58034,54641,2014-03-05,17700000.0,USD
58042,50480,2013-11-21,21000000.0,USD
58043,50400,2010-04-20,,USD
58043,51619,2010-04-20,10800000.0,USD
58043,52658,2014-07-02,115800000.0,USD
58043,53083,2010-01-01,,USD
58043,19778,2012-02-28,169000000.0,USD
58043,55015,2011-02-24,25000000.0,USD
58043,55841,2006-01-01,,USD
58054,52068,2013-01-22,,USD
58089,35074,2013-04-01,,USD
58109,52670,2011-02-18,,USD
58110,49797,2004-10-12,,USD
58110,56200,2000-01-01,,USD
58118,54147,2010-11-01,,USD
58118,58337,2009-08-01,,USD
58141,53685,2014-06-05,90000000.0,EUR
58141,54665,2014-06-25,20000000.0,USD
58141,31022,2014-04-16,5000000.0,EUR
58155,8730,2006-12-06,,USD
58155,56074,2011-08-08,,USD
58155,43947,2010-08-10,,USD
58155,47551,2009-08-01,,USD
58220,55109,2010-11-01,,USD
58220,56275,2010-03-01,,USD
58275,52967,2011-11-01,,USD
58275,55017,2012-10-04,,USD
58275,55018,2011-10-17,,USD
58300,44052,2011-11-21,,USD
58310,16062,2002-02-25,,USD
58316,53154,2010-05-14,,USD
58359,51568,2009-10-06,,USD
58359,14459,2006-04-01,,USD
58370,52447,2007-02-13,,USD
58394,55843,2008-09-22,72700000.0,USD
58395,53989,2007-06-25,134500000.0,USD
58416,51292,2012-05-14,,USD
58416,53290,2013-02-04,,USD
58416,54115,2011-01-04,,USD
58416,54874,2013-05-20,,USD
58416,57193,2013-11-20,,USD
58416,57489,2012-01-03,,USD
58426,50389,2013-06-10,,USD
58458,25783,2014-05-02,,USD
58461,49526,2008-03-14,,USD
58461,782,2014-12-01,200000000.0,USD
58461,49624,2004-04-26,,USD
58461,1025,2007-07-26,,USD
58461,49819,2005-09-19,,USD
58461,49911,1994-09-28,,USD
58461,2642,2014-11-13,200000000.0,USD
58461,2698,2013-10-04,,USD
58461,50071,2006-03-07,,USD
58461,50088,2007-05-18,6400000000.0,USD
58461,50177,1996-04-23,,USD
58461,3493,2006-04-26,,USD
58461,3990,2010-10-06,,USD
58461,50324,2006-07-26,,USD
58461,50483,2009-05-07,,USD
58461,50572,1995-10-17,,USD
58461,50716,1995-12-12,,USD
58461,50743,2000-06-19,,USD
58461,50817,2008-02-07,,USD
58461,6910,2008-01-21,,USD
58461,7066,2010-10-29,,USD
58461,7132,2014-05-28,,USD
58461,51233,2006-10-12,,USD
58461,51242,1996-03-12,,USD
58461,51267,1999-03-04,,USD
58461,51336,2003-02-19,,USD
58461,51348,1991-03-31,,USD
58461,51385,1997-06-13,,USD
58461,51469,2008-03-08,,USD
58461,10938,2008-02-11,500000000.0,USD
58461,11043,2008-07-25,,USD
58461,51691,2006-05-09,,USD
58461,51723,2006-10-04,,USD
58461,51727,2007-03-28,,USD
58461,52063,1996-06-17,,USD
58461,52155,2007-06-04,,USD
58461,52177,1999-11-01,,USD
58461,52218,2014-10-08,200000000.0,USD
58461,52240,1996-06-11,,USD
58461,14480,1996-04-16,,USD
58461,14872,2008-04-17,115000000.0,USD
58461,52391,1999-01-07,,USD
58461,52398,2008-01-08,1200000000.0,USD
58461,52470,1998-04-09,,USD
58461,52537,2005-11-03,,USD
58461,52549,1987-06-29,,USD
58461,52582,1992-06-29,,USD
58461,52619,2005-07-20,,USD
58461,52787,2004-12-16,,USD
58461,52819,2007-10-29,,USD
58461,52919,2000-12-21,,USD
58461,17880,2014-04-30,,USD
58461,52930,2008-08-29,486000000.0,USD
58461,52945,2005-03-10,,USD
58461,52973,2006-09-26,,USD
58461,53157,1997-12-31,400000000.0,USD
58461,20639,2014-07-11,,USD
58461,53434,2013-06-03,,USD
58461,21098,2009-09-22,,USD
58461,53636,2006-06-27,,USD
58461,21957,2007-10-03,50000000.0,USD
58461,53732,1999-04-27,,USD
58461,22738,2008-03-12,,USD
58461,53889,2008-03-20,,USD
58461,54056,1997-06-30,,USD
58461,54057,1998-11-05,,USD
58461,54064,2006-04-06,,USD
58461,25574,2006-05-01,200000000.0,USD
58461,54351,2005-11-02,,USD
58461,26052,2007-02-26,,USD
58461,54426,1998-04-28,,USD
58461,26338,2005-03-11,,USD
58461,54444,2013-03-04,,USD
58461,54551,2008-06-26,,USD
58461,54588,2014-09-15,2500000000.0,USD
58461,54604,2000-09-14,,USD
58461,54642,2006-02-13,,USD
58461,54701,2007-12-12,,USD
58461,28488,2008-06-18,,USD
58461,54794,2002-05-07,,USD
58461,54806,2001-04-30,,USD
58461,54848,1996-12-10,,USD
58461,54856,2000-07-12,,USD
58461,54886,1995-11-06,,USD
58461,54895,1995-07-10,,USD
58461,54951,1994-11-01,,USD
58461,55063,1999-03-29,,USD
58461,55159,1999-06-15,,USD
58461,55180,1994-11-15,,USD
58461,55194,2006-03-07,,USD
58461,30495,2009-12-11,,USD
58461,55336,2000-09-18,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-03-14,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-02-04,,USD
58461,31277,2013-03-14,,USD
58461,31277,2013-03-14,,USD
58461,31277,2013-02-04,,USD
58461,31406,2014-01-06,100000000.0,USD
58461,55387,2007-08-29,,USD
58461,55422,2000-02-29,,USD
58461,31893,2012-07-09,,USD
58461,55510,2012-10-04,,USD
58461,55581,2003-04-30,,USD
58461,33203,2008-07-01,100000000.0,USD
58461,55768,2006-04-03,,USD
58461,33600,2006-05-25,,USD
58461,55959,2013-01-03,,USD
58461,34823,2008-03-14,,USD
58461,56003,2002-09-24,337000000.0,USD
58461,56090,1995-02-23,,USD
58461,56212,2009-06-01,,USD
58461,37124,2007-05-03,,USD
58461,37189,2006-01-28,,USD
58461,56433,1999-07-01,,USD
58461,37639,2009-12-10,,USD
58461,56483,1999-06-07,,USD
58461,38808,2011-05-10,8500000000.0,USD
58461,39416,2006-07-17,,USD
58461,56754,1999-09-17,,USD
58461,56962,1999-07-21,,USD
58461,40784,2012-10-17,,USD
58461,56976,2007-06-07,,USD
58461,41475,2005-02-08,,USD
58461,57103,2014-07-03,,USD
58461,57237,2005-08-30,,USD
58461,42345,2007-03-14,800000000.0,USD
58461,57701,2011-10-12,,USD
58461,45410,1998-08-25,,USD
58461,57906,1996-01-16,,USD
58461,57930,2006-05-04,,USD
58461,57944,2002-10-22,96000000.0,USD
58461,46054,2011-11-23,100000000.0,USD
58461,57999,1999-09-15,,USD
58461,58081,1997-08-05,,USD
58461,58156,1997-04-06,,USD
58461,47391,2006-05-18,75000000.0,USD
58461,58236,1997-12-31,,USD
58461,58243,2006-07-18,,USD
58461,58309,2002-09-10,,USD
58461,48395,2010-08-13,25000000.0,USD
58461,48410,2012-06-25,1200000000.0,USD
58461,58435,1999-07-07,,USD
58461,58436,2008-07-14,35000000.0,USD
58476,1349,2013-04-28,80000000.0,GBP
58476,49928,2000-02-03,,USD
58476,50283,2014-08-18,650000000.0,USD
58476,50382,2000-03-21,,USD
58476,4475,2014-03-04,100000000.0,USD
58476,50799,2001-03-12,,USD
58476,8153,1997-07-27,,USD
58476,51065,2009-08-01,,USD
58476,51213,2001-04-24,,USD
58476,51218,2010-11-15,25000000.0,USD
58476,51325,2006-02-08,,USD
58476,51416,1997-09-30,,USD
58476,51613,2000-08-11,,USD
58476,51643,1997-09-29,,USD
58476,52181,2004-03-25,,USD
58476,52544,2000-06-27,,USD
58476,16253,2011-07-19,,USD
58476,52792,2000-03-20,,USD
58476,52997,2013-11-20,,USD
58476,53038,2007-09-16,,USD
58476,53245,1998-12-03,,USD
58476,20402,2013-09-13,26000000.0,USD
58476,53370,2010-08-31,1400000000.0,USD
58476,53591,1999-10-05,500000000.0,USD
58476,23015,2013-11-21,,USD
58476,23015,2013-11-10,,USD
58476,53903,2000-04-10,,USD
58476,54007,1999-03-08,,USD
58476,54036,2001-05-29,,USD
58476,25551,2013-04-17,,USD
58476,25739,2010-08-19,7680000000.0,USD
58476,54565,2003-01-01,,USD
58476,54847,1999-09-01,,USD
58476,28753,2008-10-15,8000000.0,USD
58476,30131,2012-04-17,31000000.0,USD
58476,30176,2013-07-16,40000000.0,USD
58476,55225,2008-08-28,,USD
58476,55235,2005-02-25,,USD
58476,55384,1999-11-15,,USD
58476,31512,2014-12-01,,USD
58476,55526,2000-04-10,,USD
58476,34816,2009-08-19,,USD
58476,56312,2005-08-17,,USD
58476,37621,2013-09-30,20000000.0,USD
58476,56517,1998-10-26,,USD
58476,56741,1999-07-12,,USD
58476,56827,2002-09-17,,USD
58476,57076,2009-02-01,,USD
58476,57106,2011-03-14,,USD
58476,57396,2000-02-07,,USD
58476,57995,2010-02-05,,USD
58476,58047,2000-01-01,,USD
58476,58080,2001-03-05,,USD
58476,58176,2003-07-08,,USD
58476,58188,2012-07-13,,USD
58476,58234,2009-07-17,884000000.0,USD
58476,58325,2001-01-15,748000000.0,USD
58476,58327,1999-01-01,,USD
58476,58414,2000-08-15,,USD
58482,53105,2010-11-01,,USD
58482,54695,2003-02-18,121000000.0,GBP
58482,56928,2007-08-22,,USD
58483,12267,2014-10-14,,USD
58483,51955,2012-10-02,2600000000.0,USD
58483,40312,2012-10-18,,USD
58483,41191,2013-10-21,150000000000.0,JPY
58483,58416,1996-02-01,,USD
58489,31659,2014-04-24,100000000.0,USD
58489,57602,2014-08-12,,USD
58489,58173,2014-05-21,,USD
58519,55475,2013-03-27,5100000000.0,SEK
58523,51517,2010-03-25,,USD
58523,56111,2007-04-01,,USD
58576,6877,2010-01-14,,USD
58576,7209,2001-05-25,,USD
58588,28975,2003-09-28,,USD
58600,30467,2012-12-05,,USD
58600,37512,2012-02-25,,USD
58616,54063,2014-10-16,,USD
58616,56132,2014-05-30,,USD
58616,43528,2014-08-20,,USD
58627,1592,2011-09-29,,USD
58627,51427,2011-10-27,,USD
58627,53275,2014-09-10,,USD
58654,50543,2014-06-17,,USD
58654,52136,2014-10-31,,USD
58654,52390,2014-12-01,,USD
58654,28433,2014-07-17,,USD
58674,2312,2012-03-05,321000000.0,USD
58674,53193,2012-07-26,9400000.0,USD
58674,53194,2012-05-22,,USD
58674,32492,2012-09-19,26500000.0,USD
58680,55916,2014-11-05,,USD
58688,53049,2014-05-21,910000000.0,USD
58688,54296,2014-08-05,,USD
58706,53019,2014-06-18,293000000.0,USD
58742,50644,2012-08-29,,USD
58742,13668,2014-06-18,95000000.0,USD
58742,13668,2014-06-18,70000000.0,EUR
58742,15031,2014-09-18,82000000.0,USD
58742,52649,2012-06-27,,USD
58742,17380,2011-10-04,136000000.0,USD
58742,19865,2008-06-01,,USD
58742,20628,2014-04-30,,USD
58742,25243,2010-11-30,,USD
58742,25317,2012-12-22,,USD
58742,32970,2012-08-24,,USD
58742,55943,2008-09-04,107000000.0,USD
58745,49488,2006-01-18,,USD
58745,779,2013-02-04,,USD
58745,49620,2007-09-30,,USD
58745,49681,2008-05-01,,USD
58745,49720,2008-10-01,,USD
58745,49768,2007-01-01,495000000.0,USD
58745,2184,2010-01-01,,USD
58745,50212,2011-01-05,1000000000.0,USD
58745,50405,2008-01-16,8500000000.0,USD
58745,50469,2007-07-18,,USD
58745,5053,2013-10-24,400000000.0,USD
58745,5454,2013-11-18,,USD
58745,5772,2014-02-24,,USD
58745,6365,2007-08-17,,USD
58745,8613,2008-09-02,,USD
58745,51132,2012-03-29,,USD
58745,51227,2004-06-14,,USD
58745,9292,2012-06-05,,USD
58745,9481,2013-10-17,,USD
58745,9616,2009-06-17,,USD
58745,9829,2010-02-10,,USD
58745,51406,2014-01-07,,USD
58745,11060,2011-06-21,,USD
58745,51620,2012-12-13,,USD
58745,51705,2006-06-01,,USD
58745,13272,2012-12-20,871000000.0,USD
58745,13489,2011-10-18,,USD
58745,14979,2011-06-21,,USD
58745,52615,2014-09-14,,USD
58745,52615,2014-09-14,,USD
58745,52665,2005-09-20,,USD
58745,52827,2008-07-31,,USD
58745,52866,2011-09-22,,USD
58745,17522,2009-07-23,,USD
58745,17881,2014-05-15,,USD
58745,53158,2006-02-16,,USD
58745,19590,2007-03-01,,USD
58745,53218,2009-09-29,,USD
58745,53417,2005-10-07,,USD
58745,53431,2011-07-28,,USD
58745,20903,2012-11-08,,USD
58745,21374,2012-07-10,,USD
58745,54088,2014-06-20,,USD
58745,54107,2007-04-24,,USD
58745,54114,2007-10-10,,USD
58745,26400,2006-10-23,,USD
58745,54484,2014-06-23,5300000000.0,USD
58745,27890,2009-02-04,,USD
58745,54855,2002-01-16,,USD
58745,54880,2007-09-03,,USD
58745,29272,2013-03-13,,USD
58745,55101,2005-03-28,,USD
58745,55116,2005-11-01,,USD
58745,31502,2010-10-06,,USD
58745,55453,2004-12-13,,USD
58745,55498,2010-04-20,685000000.0,USD
58745,55536,2011-06-29,,USD
58745,55654,2006-04-12,,USD
58745,55742,2008-10-08,,USD
58745,55783,2005-07-05,,USD
58745,56084,2009-07-22,,USD
58745,35644,2013-12-20,1500000000.0,USD
58745,56135,2005-03-21,,USD
58745,35943,2011-10-24,1500000000.0,USD
58745,56245,2008-10-29,150000000.0,USD
58745,37254,2010-05-20,,USD
58745,37428,2012-09-17,,USD
58745,56543,2006-01-31,5850000000.0,USD
58745,38386,2010-01-04,,USD
58745,56604,2004-01-22,,USD
58745,56615,2012-07-19,,USD
58745,56632,2008-05-01,,USD
58745,56638,2006-02-14,,USD
58745,56798,2009-10-12,,USD
58745,56870,2006-11-03,,USD
58745,56948,2006-11-02,,USD
58745,56949,2002-07-12,,USD
58745,57024,2009-04-20,7400000000.0,USD
58745,57033,2006-10-09,,USD
58745,41709,2008-11-03,,USD
58745,57133,2012-02-09,1900000000.0,USD
58745,57144,2007-03-23,,USD
58745,57216,2013-03-25,,USD
58745,57258,2005-12-01,,USD
58745,57406,2005-11-18,,USD
58745,57450,2005-06-09,,USD
58745,43481,2014-07-31,,USD
58745,46269,2009-05-13,,USD
58745,46449,2012-05-23,300000000.0,USD
58745,48323,2012-07-30,220000000.0,USD
58749,52023,2013-10-02,1200000000.0,USD
58749,53737,2008-12-09,497000000.0,USD
58761,49457,2014-01-07,,USD
58761,51283,2013-04-09,,USD
58761,57080,2011-05-27,,USD
58770,10505,2014-10-21,,USD
58777,53525,2014-06-03,,USD
58777,53525,2014-06-03,,USD
58777,53595,2011-05-23,,USD
58777,54782,2014-02-07,,USD
58777,55366,2014-09-09,,USD
58777,55552,2014-09-16,,USD
58777,55701,2013-06-24,1300000000.0,USD
58777,57302,2013-11-10,1600000000.0,USD
58801,53326,2014-10-14,,USD
58816,40475,2000-01-24,,USD
58822,51725,2011-01-01,,USD
58823,58043,2014-06-02,,USD
58823,48228,2014-07-30,,USD
58835,53985,2012-04-06,,USD
58835,58362,2014-07-21,,USD
58849,53425,2014-08-22,,USD
58849,55719,2014-04-22,,USD
58857,56156,2013-11-12,,USD
58868,49588,2002-09-02,,USD
58868,49791,2002-10-07,,USD
58868,1862,2011-09-01,,USD
58868,49900,2004-07-14,,USD
58868,50083,2003-07-15,,USD
58868,50084,2008-01-23,,USD
58868,50110,2006-01-27,,USD
58868,50133,2008-02-01,,USD
58868,50158,2005-05-02,,USD
58868,50180,2013-12-19,,USD
58868,5048,2010-07-01,,USD
58868,5555,2010-09-27,,USD
58868,50637,2005-12-20,,USD
58868,6585,2006-05-02,,USD
58868,50764,2012-09-24,,USD
58868,50843,2004-06-07,,USD
58868,7495,2010-05-03,,USD
58868,51067,2006-01-25,,USD
58868,51107,2010-10-21,,USD
58868,8862,2014-02-24,,USD
58868,9174,2014-05-20,,USD
58868,51216,2008-01-31,,USD
58868,51346,2007-01-24,,USD
58868,9968,2010-06-15,,USD
58868,51410,2005-03-16,,USD
58868,51484,2003-10-14,,USD
58868,51487,2014-08-01,,USD
58868,51490,2002-01-14,,USD
58868,51509,2013-07-10,20000000.0,USD
58868,51539,2004-07-29,,USD
58868,51616,2007-09-04,,USD
58868,51618,2005-10-18,,USD
58868,11372,2011-12-08,440000000.0,USD
58868,11764,2008-05-02,,USD
58868,51929,2005-09-01,,USD
58868,52112,2011-12-15,,USD
58868,13456,2008-03-12,,USD
58868,14446,2009-05-05,,USD
58868,52430,2013-11-13,,USD
58868,52449,2006-10-12,,USD
58868,15182,2008-04-21,,USD
58868,52843,2006-09-06,,USD
58868,52861,2005-05-10,,USD
58868,52922,2012-01-04,,USD
58868,52924,2003-12-17,,USD
58868,18182,2009-11-30,225000000.0,USD
58868,53125,2002-09-12,,USD
58868,53234,2011-08-31,,USD
58868,53302,2008-07-28,,USD
58868,53374,2008-04-01,,USD
58868,20612,2010-02-03,,USD
58868,21019,2010-02-16,,USD
58868,53531,2006-10-20,,USD
58868,53589,2005-11-01,,USD
58868,53615,2005-07-27,,USD
58868,53787,2012-08-28,1300000000.0,USD
58868,53808,2004-12-13,,USD
58868,53933,2006-03-16,,USD
58868,54022,2004-11-23,,USD
58868,24628,2009-12-16,,USD
58868,54146,1995-07-06,3500000000.0,USD
58868,54205,2004-08-18,,USD
58868,54223,2001-06-07,,USD
58868,54397,2005-06-23,,USD
58868,54437,2002-06-25,,USD
58868,54478,2006-02-15,,USD
58868,54680,2006-10-05,,USD
58868,54836,2008-01-18,,USD
58868,54854,2010-09-20,1700000000.0,USD
58868,54899,2005-11-09,,USD
58868,55041,2007-10-24,,USD
58868,30970,2009-07-28,,USD
58868,55309,2009-04-16,,USD
58868,55353,2006-11-10,,USD
58868,55600,2011-10-11,,USD
58868,32636,2008-07-02,,USD
58868,55748,2007-09-13,,USD
58868,55773,2003-11-13,,USD
58868,33953,2010-10-13,,USD
58868,55876,2005-08-05,,USD
58868,55888,2002-10-02,,USD
58868,34191,2011-10-04,,USD
58868,56006,2003-02-21,,USD
58868,56058,2009-09-22,,USD
58868,56085,2006-05-18,,USD
58868,38406,2014-04-10,,USD
58868,56743,2007-03-01,,USD
58868,39413,2013-06-05,,USD
58868,39520,2007-12-21,,USD
58868,56898,2009-07-28,1200000000.0,USD
58868,56904,2005-01-07,,USD
58868,40466,2013-02-01,,USD
58868,56953,2010-05-24,1400000000.0,USD
58868,40753,2012-12-19,,USD
58868,40786,2010-06-14,140000000.0,USD
58868,57113,2004-11-19,,USD
58868,57159,2002-11-15,,USD
58868,42143,2012-05-02,,USD
58868,57234,2008-10-31,,USD
58868,57282,2012-08-16,,USD
58868,57350,2013-10-02,,USD
58868,57395,2003-05-14,,USD
58868,57554,2008-11-18,,USD
58868,44060,2002-08-29,,USD
58868,57598,2004-04-06,,USD
58868,44262,2011-04-14,,USD
58868,44402,2013-08-15,800000000.0,USD
58868,44953,2010-10-06,480000000.0,USD
58868,57743,2006-06-06,,USD
58868,57791,2013-04-22,,USD
58868,45405,2006-09-30,,USD
58868,57837,2007-02-14,,USD
58868,45521,2012-04-13,,USD
58868,57884,2004-10-07,,USD
58868,45937,2006-02-08,,USD
58868,46495,2012-04-25,,USD
58868,58103,2007-07-23,,USD
58868,58139,2007-08-22,,USD
58868,47139,2006-08-02,,USD
58868,47924,2012-01-31,70000000.0,USD
58868,58326,2008-01-02,300000000.0,USD
58868,48334,2013-10-03,,USD
58883,49571,2005-10-26,,USD
58883,971,2013-05-15,,USD
58883,49885,2004-11-02,,USD
58883,50096,2010-01-04,,USD
58883,50203,2003-04-15,,USD
58883,50263,2006-03-09,,USD
58883,50288,2006-11-15,,USD
58883,3955,2013-07-08,,USD
58883,50748,2010-11-10,,USD
58883,50757,2007-08-30,,USD
58883,50865,2005-12-30,,USD
58883,8932,2014-10-13,,USD
58883,51310,2008-04-01,,USD
58883,51321,2009-05-27,,USD
58883,51489,2000-11-01,,USD
58883,51592,2004-10-12,,USD
58883,51598,2009-07-08,2100000000.0,USD
58883,51602,1999-10-12,,USD
58883,51680,2008-11-01,,USD
58883,51840,2008-03-06,,USD
58883,51843,2003-12-19,,USD
58883,51908,2014-05-05,,USD
58883,51908,2014-05-05,,USD
58883,52210,1993-08-10,144800000.0,USD
58883,14964,2009-08-31,,USD
58883,52450,2001-04-11,,USD
58883,52744,2007-07-14,,USD
58883,17932,2010-07-06,,USD
58883,53398,2008-03-10,,USD
58883,53513,2006-05-11,,USD
58883,53535,2006-01-09,,USD
58883,53572,2008-04-08,213000000.0,USD
58883,53613,2010-11-15,2250000000.0,USD
58883,53771,2006-05-09,,USD
58883,22547,2009-09-02,150000000.0,USD
58883,53987,2003-10-21,,USD
58883,24088,2012-03-20,,USD
58883,27707,2007-10-01,76000000.0,USD
58883,54810,2006-09-25,,USD
58883,28833,2011-04-04,,USD
58883,28840,2006-09-18,175000000.0,USD
58883,54992,2006-06-07,,USD
58883,32240,2008-02-21,,USD
58883,55562,2012-03-20,,USD
58883,55755,2002-09-25,,USD
58883,55766,2006-06-20,,USD
58883,55984,2005-08-17,,USD
58883,56233,2006-09-18,,USD
58883,36926,2013-06-19,200000000.0,USD
58883,56561,2012-09-19,,USD
58883,38393,2012-10-30,250000000.0,USD
58883,56669,2005-02-02,,USD
58883,56755,1999-12-27,,USD
58883,41551,2012-05-21,,USD
58883,44654,2014-07-08,,USD
58883,57843,2007-02-06,,USD
58883,45783,2007-06-04,,USD
58883,46552,2004-01-09,635000000.0,USD
58883,58067,2007-10-30,,USD
58883,58102,2012-05-31,,USD
58883,58299,2008-05-02,,USD
58883,58301,2007-07-20,,USD
58883,48345,2012-05-10,,USD
58888,55193,2014-07-22,3400000000.0,USD
58908,10176,2014-06-02,,USD
58908,38590,2005-12-31,,USD
58908,41002,2010-01-19,,USD
58942,37734,2002-01-09,,USD
58967,51506,2014-06-26,,USD
58970,23820,2003-09-18,,USD
58973,49521,2011-04-01,,USD
58973,6666,2009-10-05,374000000.0,USD
58973,12426,2013-08-27,,USD
58973,52087,2012-07-30,,USD
58973,52498,2012-09-21,,USD
58973,53954,2012-11-01,,USD
58973,27791,2010-09-20,,USD
58973,28799,2012-06-29,,USD
58973,55152,2012-11-01,,USD
58973,56633,2011-10-02,29000000.0,USD
58973,57540,2007-12-18,946000000.0,GBP
58984,49554,2007-10-01,,USD
58997,50153,2012-06-04,,USD
58997,51555,2014-09-26,335000000.0,USD
58997,55852,2010-11-16,,USD
59008,14783,2014-11-03,,USD
59008,20963,2013-04-01,,USD
59008,54361,2010-03-16,,USD
59008,55983,2012-11-23,,USD
59008,56541,2011-03-01,,USD
59008,56788,2010-12-23,720000000.0,USD
59008,45908,2014-02-24,69000000.0,USD
59040,49498,2010-09-21,,USD
59040,53443,2010-02-19,,USD
59055,35901,2008-07-29,105000000.0,USD
59071,3151,2011-01-13,800000000.0,USD
59071,3639,2010-02-25,,USD
59071,50874,2013-08-12,200000000.0,USD
59071,10056,2014-05-20,150000000.0,USD
59071,51448,2014-06-15,42900000000.0,USD
59071,53911,2007-07-27,3900000000.0,USD
59071,54968,2014-08-27,350000000.0,USD
59071,30014,2006-08-01,9000000.0,USD
59071,31710,2011-07-07,120000000.0,USD
59071,36652,2011-07-07,,USD
59071,36794,2014-08-26,200000000.0,USD
59071,44720,2014-01-06,160000000.0,USD
59071,46385,2014-07-28,105000000.0,USD
59073,49880,2009-10-18,278000000.0,USD
59073,50903,2014-07-02,,USD
59073,51300,2012-05-22,,USD
59073,54949,2011-08-18,,USD
59086,21869,2004-05-03,,USD
59096,55402,2014-09-17,,USD
59100,49895,2011-06-22,,USD
59100,3120,2007-02-05,120000000.0,USD
59100,5748,2011-09-07,,USD
59100,51185,2010-02-24,,USD
59100,9160,2012-09-24,,USD
59100,31399,2010-08-20,,USD
59100,33559,2013-11-15,250000000.0,USD
59108,2564,2014-08-11,,USD
59108,50361,2009-07-22,,USD
59108,52304,2014-10-09,930000000.0,USD
59108,52743,2014-06-02,,USD
59119,49891,2012-01-25,175000000.0,USD
59119,12708,2011-06-27,,USD
59119,53048,2007-06-18,,USD
59119,53863,2014-02-28,177000000.0,USD
59119,54920,2007-01-10,,USD
59119,34965,2010-12-13,4000000.0,USD
59119,38102,2012-05-01,,USD
59119,57332,2010-07-13,,USD
59152,52474,2014-06-12,,USD
59152,53581,2014-06-02,752000000.0,USD
59152,57622,2014-11-21,,USD
59180,51586,2014-11-05,163000000.0,USD
59180,55764,2014-10-30,,USD
59180,56851,2014-07-10,327000000.0,USD
59229,54371,2014-10-01,,USD
59246,51673,2014-11-05,,USD
59246,53628,2011-01-01,,USD
59246,56558,2014-05-02,3200000000.0,USD
59246,56814,2014-09-26,,USD
59250,58074,2011-08-15,,USD
59261,52281,2013-11-01,559000000.0,EUR
59261,21043,2010-06-14,199000000.0,USD
59261,27713,2011-06-15,,USD
59261,28776,2012-01-25,,USD
59261,30677,2013-11-21,,USD
59261,57841,2011-05-30,290000000.0,EUR
59263,51079,2010-08-16,,USD
59263,51955,2014-03-27,3170000000.0,USD
59264,55248,2014-05-27,,USD
59264,57532,2014-09-04,,USD
59282,49477,2008-05-17,649000000.0,USD
59282,18276,2009-02-01,,USD
59282,57169,2010-11-20,,USD
59282,57699,2014-05-02,,USD
59282,58042,2013-10-15,,USD
59309,2182,2001-07-25,,USD
59309,50528,2009-01-27,,USD
59309,7698,2009-07-24,,USD
59309,11485,2014-05-30,,USD
59309,51744,1999-02-16,,USD
59309,51807,2000-08-08,,USD
59309,12143,2009-09-28,,USD
59309,12641,2012-11-13,,USD
59309,52050,2003-04-22,,USD
59309,13674,2007-10-08,100000000.0,USD
59309,16584,2006-09-01,,USD
59309,53468,1999-02-18,,USD
59309,53492,2006-02-10,,USD
